top_k,algorithm_type,jaccard_similarity_value,user
15,compact,0.30434782608695654,1796.0
15,hybrid,0.42857142857142855,1796.0
15,compact,0.36363636363636365,1797.0
15,hybrid,0.36363636363636365,1797.0
15,compact,0.42857142857142855,1798.0
15,hybrid,0.5,1798.0
15,compact,0.5,1799.0
15,hybrid,0.5,1799.0
15,compact,0.30434782608695654,1800.0
15,hybrid,0.25,1800.0
15,compact,0.36363636363636365,1801.0
15,hybrid,0.30434782608695654,1801.0
15,compact,0.2,1802.0
15,hybrid,0.25,1802.0
15,compact,0.25,1803.0
15,hybrid,0.30434782608695654,1803.0
15,compact,0.30434782608695654,1804.0
15,hybrid,0.36363636363636365,1804.0
15,compact,0.36363636363636365,1805.0
15,hybrid,0.07142857142857142,1805.0
15,compact,0.30434782608695654,1806.0
15,hybrid,0.36363636363636365,1806.0
15,compact,0.25,1807.0
15,hybrid,0.36363636363636365,1807.0
15,compact,0.30434782608695654,1808.0
15,hybrid,0.42857142857142855,1808.0
15,compact,0.034482758620689655,1809.0
15,hybrid,0.30434782608695654,1809.0
15,compact,0.30434782608695654,1810.0
15,hybrid,0.25,1810.0
15,compact,0.30434782608695654,1811.0
15,hybrid,0.42857142857142855,1811.0
15,compact,0.36363636363636365,1812.0
15,hybrid,0.36363636363636365,1812.0
15,compact,0.2,1813.0
15,hybrid,0.25,1813.0
15,compact,0.42857142857142855,1814.0
15,hybrid,0.5,1814.0
15,compact,0.25,1815.0
15,hybrid,0.30434782608695654,1815.0
15,compact,0.25,1816.0
15,hybrid,0.30434782608695654,1816.0
15,compact,0.25,1817.0
15,hybrid,0.25,1817.0
15,compact,0.2,1818.0
15,hybrid,0.36363636363636365,1818.0
15,compact,0.36363636363636365,1819.0
15,hybrid,0.30434782608695654,1819.0
15,compact,0.5,1820.0
15,hybrid,0.5789473684210527,1820.0
15,compact,0.5,1821.0
15,hybrid,0.42857142857142855,1821.0
15,compact,0.07142857142857142,1822.0
15,hybrid,0.2,1822.0
15,compact,0.5,1823.0
15,hybrid,0.30434782608695654,1823.0
15,compact,0.36363636363636365,1824.0
15,hybrid,0.5,1824.0
15,compact,0.42857142857142855,1825.0
15,hybrid,0.2,1825.0
15,compact,0.42857142857142855,1826.0
15,hybrid,0.30434782608695654,1826.0
15,compact,0.42857142857142855,1827.0
15,hybrid,0.30434782608695654,1827.0
15,compact,0.25,1828.0
15,hybrid,0.30434782608695654,1828.0
15,compact,0.5789473684210527,1829.0
15,hybrid,0.5,1829.0
15,compact,0.30434782608695654,1830.0
15,hybrid,0.25,1830.0
15,compact,0.42857142857142855,1831.0
15,hybrid,0.36363636363636365,1831.0
15,compact,0.30434782608695654,1832.0
15,hybrid,0.30434782608695654,1832.0
15,compact,0.30434782608695654,1833.0
15,hybrid,0.25,1833.0
15,compact,0.15384615384615385,1834.0
15,hybrid,0.15384615384615385,1834.0
15,compact,0.5,1835.0
15,hybrid,0.42857142857142855,1835.0
15,compact,0.5789473684210527,1836.0
15,hybrid,0.5,1836.0
15,compact,0.2,1837.0
15,hybrid,0.25,1837.0
15,compact,0.25,1838.0
15,hybrid,0.5,1838.0
15,compact,0.42857142857142855,1839.0
15,hybrid,0.42857142857142855,1839.0
15,compact,0.2,1840.0
15,hybrid,0.30434782608695654,1840.0
15,compact,0.1111111111111111,1841.0
15,hybrid,0.2,1841.0
15,compact,0.36363636363636365,1842.0
15,hybrid,0.36363636363636365,1842.0
15,compact,0.25,1843.0
15,hybrid,0.36363636363636365,1843.0
15,compact,0.25,1844.0
15,hybrid,0.30434782608695654,1844.0
15,compact,0.25,1845.0
15,hybrid,0.5,1845.0
15,compact,0.42857142857142855,1846.0
15,hybrid,0.42857142857142855,1846.0
15,compact,0.2,1847.0
15,hybrid,0.25,1847.0
15,compact,0.42857142857142855,1848.0
15,hybrid,0.42857142857142855,1848.0
15,compact,0.42857142857142855,1849.0
15,hybrid,0.42857142857142855,1849.0
15,compact,0.25,1850.0
15,hybrid,0.42857142857142855,1850.0
15,compact,0.30434782608695654,1851.0
15,hybrid,0.42857142857142855,1851.0
15,compact,0.5,1852.0
15,hybrid,0.5789473684210527,1852.0
15,compact,0.15384615384615385,1853.0
15,hybrid,0.25,1853.0
15,compact,0.2,1854.0
15,hybrid,0.36363636363636365,1854.0
15,compact,0.36363636363636365,1855.0
15,hybrid,0.36363636363636365,1855.0
15,compact,0.42857142857142855,1856.0
15,hybrid,0.36363636363636365,1856.0
15,compact,0.30434782608695654,1857.0
15,hybrid,0.36363636363636365,1857.0
15,compact,0.25,1858.0
15,hybrid,0.36363636363636365,1858.0
15,compact,0.36363636363636365,1859.0
15,hybrid,0.42857142857142855,1859.0
15,compact,0.25,1860.0
15,hybrid,0.25,1860.0
15,compact,0.30434782608695654,1861.0
15,hybrid,0.25,1861.0
15,compact,0.25,1862.0
15,hybrid,0.25,1862.0
15,compact,0.2,1863.0
15,hybrid,0.30434782608695654,1863.0
15,compact,0.42857142857142855,1864.0
15,hybrid,0.42857142857142855,1864.0
15,compact,0.36363636363636365,1865.0
15,hybrid,0.15384615384615385,1865.0
15,compact,0.30434782608695654,1866.0
15,hybrid,0.36363636363636365,1866.0
15,compact,0.36363636363636365,1867.0
15,hybrid,0.25,1867.0
15,compact,0.2,1868.0
15,hybrid,0.2,1868.0
15,compact,0.30434782608695654,1869.0
15,hybrid,0.15384615384615385,1869.0
15,compact,0.2,1870.0
15,hybrid,0.2,1870.0
15,compact,0.30434782608695654,1871.0
15,hybrid,0.36363636363636365,1871.0
15,compact,0.15384615384615385,1872.0
15,hybrid,0.30434782608695654,1872.0
15,compact,0.15384615384615385,1873.0
15,hybrid,0.1111111111111111,1873.0
15,compact,0.25,1874.0
15,hybrid,0.25,1874.0
15,compact,0.5,1875.0
15,hybrid,0.5,1875.0
15,compact,0.42857142857142855,1876.0
15,hybrid,0.42857142857142855,1876.0
15,compact,0.2,1877.0
15,hybrid,0.25,1877.0
15,compact,0.2,1878.0
15,hybrid,0.30434782608695654,1878.0
15,compact,0.6666666666666666,1879.0
15,hybrid,0.5789473684210527,1879.0
15,compact,0.2,1880.0
15,hybrid,0.2,1880.0
15,compact,0.42857142857142855,1881.0
15,hybrid,0.36363636363636365,1881.0
15,compact,0.2,1882.0
15,hybrid,0.42857142857142855,1882.0
15,compact,0.15384615384615385,1883.0
15,hybrid,0.25,1883.0
15,compact,0.1111111111111111,1884.0
15,hybrid,0.2,1884.0
15,compact,0.1111111111111111,1885.0
15,hybrid,0.034482758620689655,1885.0
15,compact,0.30434782608695654,1886.0
15,hybrid,0.25,1886.0
15,compact,0.30434782608695654,1887.0
15,hybrid,0.2,1887.0
15,compact,0.30434782608695654,1888.0
15,hybrid,0.42857142857142855,1888.0
15,compact,0.2,1889.0
15,hybrid,0.30434782608695654,1889.0
15,compact,0.25,1890.0
15,hybrid,0.25,1890.0
15,compact,0.2,1891.0
15,hybrid,0.25,1891.0
15,compact,0.5789473684210527,1892.0
15,hybrid,0.5,1892.0
15,compact,0.2,1893.0
15,hybrid,0.1111111111111111,1893.0
15,compact,0.2,1894.0
15,hybrid,0.30434782608695654,1894.0
15,compact,0.2,1895.0
15,hybrid,0.2,1895.0
15,compact,0.15384615384615385,1896.0
15,hybrid,0.2,1896.0
15,compact,0.5789473684210527,1897.0
15,hybrid,0.5789473684210527,1897.0
15,compact,0.36363636363636365,1898.0
15,hybrid,0.42857142857142855,1898.0
15,compact,0.07142857142857142,1899.0
15,hybrid,0.07142857142857142,1899.0
15,compact,0.42857142857142855,1900.0
15,hybrid,0.42857142857142855,1900.0
15,compact,0.30434782608695654,1901.0
15,hybrid,0.30434782608695654,1901.0
15,compact,0.15384615384615385,1902.0
15,hybrid,0.25,1902.0
15,compact,0.15384615384615385,1903.0
15,hybrid,0.30434782608695654,1903.0
15,compact,0.5,1904.0
15,hybrid,0.5,1904.0
15,compact,0.30434782608695654,1905.0
15,hybrid,0.36363636363636365,1905.0
15,compact,0.30434782608695654,1906.0
15,hybrid,0.5789473684210527,1906.0
15,compact,0.36363636363636365,1907.0
15,hybrid,0.42857142857142855,1907.0
15,compact,0.42857142857142855,1908.0
15,hybrid,0.42857142857142855,1908.0
15,compact,0.15384615384615385,1909.0
15,hybrid,0.15384615384615385,1909.0
15,compact,0.30434782608695654,1910.0
15,hybrid,0.25,1910.0
15,compact,0.36363636363636365,1911.0
15,hybrid,0.25,1911.0
15,compact,0.15384615384615385,1912.0
15,hybrid,0.2,1912.0
15,compact,0.2,1913.0
15,hybrid,0.2,1913.0
15,compact,0.2,1914.0
15,hybrid,0.25,1914.0
15,compact,0.36363636363636365,1915.0
15,hybrid,0.25,1915.0
15,compact,0.36363636363636365,1916.0
15,hybrid,0.42857142857142855,1916.0
15,compact,0.30434782608695654,1917.0
15,hybrid,0.42857142857142855,1917.0
15,compact,0.15384615384615385,1918.0
15,hybrid,0.25,1918.0
15,compact,0.15384615384615385,1919.0
15,hybrid,0.07142857142857142,1919.0
15,compact,0.15384615384615385,1920.0
15,hybrid,0.1111111111111111,1920.0
15,compact,0.2,1921.0
15,hybrid,0.30434782608695654,1921.0
15,compact,0.5,1922.0
15,hybrid,0.36363636363636365,1922.0
15,compact,0.7647058823529411,1923.0
15,hybrid,0.5789473684210527,1923.0
15,compact,0.42857142857142855,1924.0
15,hybrid,0.5,1924.0
15,compact,0.5789473684210527,1925.0
15,hybrid,0.5789473684210527,1925.0
15,compact,0.30434782608695654,1926.0
15,hybrid,0.25,1926.0
15,compact,0.1111111111111111,1927.0
15,hybrid,0.1111111111111111,1927.0
15,compact,0.36363636363636365,1928.0
15,hybrid,0.25,1928.0
15,compact,0.2,1929.0
15,hybrid,0.25,1929.0
15,compact,0.42857142857142855,1930.0
15,hybrid,0.36363636363636365,1930.0
15,compact,0.42857142857142855,1931.0
15,hybrid,0.42857142857142855,1931.0
15,compact,0.42857142857142855,1932.0
15,hybrid,0.36363636363636365,1932.0
15,compact,0.30434782608695654,1933.0
15,hybrid,0.5,1933.0
15,compact,0.30434782608695654,1934.0
15,hybrid,0.42857142857142855,1934.0
15,compact,0.36363636363636365,1935.0
15,hybrid,0.42857142857142855,1935.0
15,compact,0.30434782608695654,1936.0
15,hybrid,0.30434782608695654,1936.0
15,compact,0.25,1937.0
15,hybrid,0.2,1937.0
15,compact,0.25,1938.0
15,hybrid,0.36363636363636365,1938.0
15,compact,0.15384615384615385,1939.0
15,hybrid,0.2,1939.0
15,compact,0.15384615384615385,1940.0
15,hybrid,0.07142857142857142,1940.0
15,compact,0.5,1941.0
15,hybrid,0.42857142857142855,1941.0
15,compact,0.36363636363636365,1942.0
15,hybrid,0.36363636363636365,1942.0
15,compact,0.25,1943.0
15,hybrid,0.42857142857142855,1943.0
15,compact,0.36363636363636365,1944.0
15,hybrid,0.36363636363636365,1944.0
15,compact,0.30434782608695654,1945.0
15,hybrid,0.2,1945.0
15,compact,0.36363636363636365,1946.0
15,hybrid,0.36363636363636365,1946.0
15,compact,0.36363636363636365,1947.0
15,hybrid,0.5,1947.0
15,compact,0.42857142857142855,1948.0
15,hybrid,0.42857142857142855,1948.0
15,compact,0.36363636363636365,1949.0
15,hybrid,0.42857142857142855,1949.0
15,compact,0.5789473684210527,1950.0
15,hybrid,0.5789473684210527,1950.0
15,compact,0.30434782608695654,1951.0
15,hybrid,0.5,1951.0
15,compact,0.2,1952.0
15,hybrid,0.15384615384615385,1952.0
15,compact,0.25,1953.0
15,hybrid,0.30434782608695654,1953.0
15,compact,0.25,1954.0
15,hybrid,0.30434782608695654,1954.0
15,compact,0.42857142857142855,1955.0
15,hybrid,0.5,1955.0
15,compact,0.25,1956.0
15,hybrid,0.25,1956.0
15,compact,0.5,1957.0
15,hybrid,0.5,1957.0
15,compact,0.36363636363636365,1958.0
15,hybrid,0.36363636363636365,1958.0
15,compact,0.30434782608695654,1959.0
15,hybrid,0.42857142857142855,1959.0
15,compact,0.1111111111111111,1960.0
15,hybrid,0.25,1960.0
15,compact,0.25,1961.0
15,hybrid,0.25,1961.0
15,compact,0.25,1962.0
15,hybrid,0.25,1962.0
15,compact,0.36363636363636365,1963.0
15,hybrid,0.42857142857142855,1963.0
15,compact,0.25,1964.0
15,hybrid,0.30434782608695654,1964.0
15,compact,0.1111111111111111,1965.0
15,hybrid,0.2,1965.0
15,compact,0.25,1966.0
15,hybrid,0.30434782608695654,1966.0
15,compact,0.034482758620689655,1967.0
15,hybrid,0.15384615384615385,1967.0
15,compact,0.36363636363636365,1968.0
15,hybrid,0.36363636363636365,1968.0
15,compact,0.25,1969.0
15,hybrid,0.30434782608695654,1969.0
15,compact,0.30434782608695654,1970.0
15,hybrid,0.25,1970.0
15,compact,0.36363636363636365,1971.0
15,hybrid,0.2,1971.0
15,compact,0.25,1972.0
15,hybrid,0.36363636363636365,1972.0
15,compact,0.25,1973.0
15,hybrid,0.36363636363636365,1973.0
15,compact,0.6666666666666666,1974.0
15,hybrid,0.5789473684210527,1974.0
15,compact,0.15384615384615385,1975.0
15,hybrid,0.1111111111111111,1975.0
15,compact,0.15384615384615385,1976.0
15,hybrid,0.36363636363636365,1976.0
15,compact,0.5,1977.0
15,hybrid,0.36363636363636365,1977.0
15,compact,0.2,1978.0
15,hybrid,0.25,1978.0
15,compact,0.1111111111111111,1979.0
15,hybrid,0.25,1979.0
15,compact,0.1111111111111111,1980.0
15,hybrid,0.15384615384615385,1980.0
15,compact,0.5,1981.0
15,hybrid,0.42857142857142855,1981.0
15,compact,0.25,1982.0
15,hybrid,0.42857142857142855,1982.0
15,compact,0.30434782608695654,1983.0
15,hybrid,0.42857142857142855,1983.0
15,compact,0.36363636363636365,1984.0
15,hybrid,0.42857142857142855,1984.0
15,compact,0.2,1985.0
15,hybrid,0.25,1985.0
15,compact,0.42857142857142855,1986.0
15,hybrid,0.36363636363636365,1986.0
15,compact,0.07142857142857142,1987.0
15,hybrid,0.30434782608695654,1987.0
15,compact,0.5,1988.0
15,hybrid,0.36363636363636365,1988.0
15,compact,0.42857142857142855,1989.0
15,hybrid,0.30434782608695654,1989.0
15,compact,0.42857142857142855,1990.0
15,hybrid,0.30434782608695654,1990.0
15,compact,0.42857142857142855,1991.0
15,hybrid,0.36363636363636365,1991.0
15,compact,0.1111111111111111,1992.0
15,hybrid,0.42857142857142855,1992.0
15,compact,0.5789473684210527,1993.0
15,hybrid,0.42857142857142855,1993.0
15,compact,0.36363636363636365,1994.0
15,hybrid,0.36363636363636365,1994.0
15,compact,0.07142857142857142,1995.0
15,hybrid,0.25,1995.0
15,compact,0.30434782608695654,1996.0
15,hybrid,0.30434782608695654,1996.0
15,compact,0.25,1997.0
15,hybrid,0.25,1997.0
15,compact,0.2,1998.0
15,hybrid,0.2,1998.0
15,compact,0.42857142857142855,1999.0
15,hybrid,0.5,1999.0
15,compact,0.15384615384615385,2000.0
15,hybrid,0.15384615384615385,2000.0
15,compact,0.5,2001.0
15,hybrid,0.5789473684210527,2001.0
15,compact,0.30434782608695654,2002.0
15,hybrid,0.25,2002.0
15,compact,0.30434782608695654,2003.0
15,hybrid,0.25,2003.0
15,compact,0.2,2004.0
15,hybrid,0.2,2004.0
15,compact,0.30434782608695654,2005.0
15,hybrid,0.36363636363636365,2005.0
15,compact,0.30434782608695654,2006.0
15,hybrid,0.2,2006.0
15,compact,0.25,2007.0
15,hybrid,0.30434782608695654,2007.0
15,compact,0.5789473684210527,2008.0
15,hybrid,0.42857142857142855,2008.0
15,compact,0.42857142857142855,2009.0
15,hybrid,0.5,2009.0
15,compact,0.25,2010.0
15,hybrid,0.30434782608695654,2010.0
15,compact,0.30434782608695654,2011.0
15,hybrid,0.36363636363636365,2011.0
15,compact,0.36363636363636365,2012.0
15,hybrid,0.30434782608695654,2012.0
15,compact,0.07142857142857142,2013.0
15,hybrid,0.1111111111111111,2013.0
15,compact,0.15384615384615385,2014.0
15,hybrid,0.5,2014.0
15,compact,0.36363636363636365,2015.0
15,hybrid,0.42857142857142855,2015.0
15,compact,0.42857142857142855,2016.0
15,hybrid,0.42857142857142855,2016.0
15,compact,0.25,2017.0
15,hybrid,0.25,2017.0
15,compact,0.5789473684210527,2018.0
15,hybrid,0.5,2018.0
15,compact,0.42857142857142855,2019.0
15,hybrid,0.42857142857142855,2019.0
15,compact,0.25,2020.0
15,hybrid,0.36363636363636365,2020.0
15,compact,0.36363636363636365,2021.0
15,hybrid,0.42857142857142855,2021.0
15,compact,0.30434782608695654,2022.0
15,hybrid,0.2,2022.0
15,compact,0.36363636363636365,2023.0
15,hybrid,0.36363636363636365,2023.0
15,compact,0.36363636363636365,2024.0
15,hybrid,0.42857142857142855,2024.0
15,compact,0.36363636363636365,2025.0
15,hybrid,0.36363636363636365,2025.0
15,compact,0.15384615384615385,2026.0
15,hybrid,0.30434782608695654,2026.0
15,compact,0.42857142857142855,2027.0
15,hybrid,0.36363636363636365,2027.0
15,compact,0.36363636363636365,2028.0
15,hybrid,0.30434782608695654,2028.0
15,compact,0.42857142857142855,2029.0
15,hybrid,0.36363636363636365,2029.0
15,compact,0.36363636363636365,2030.0
15,hybrid,0.25,2030.0
15,compact,0.30434782608695654,2031.0
15,hybrid,0.42857142857142855,2031.0
15,compact,0.15384615384615385,2032.0
15,hybrid,0.25,2032.0
15,compact,0.42857142857142855,2033.0
15,hybrid,0.6666666666666666,2033.0
15,compact,0.36363636363636365,2034.0
15,hybrid,0.42857142857142855,2034.0
15,compact,0.30434782608695654,2035.0
15,hybrid,0.25,2035.0
15,compact,0.25,2036.0
15,hybrid,0.25,2036.0
15,compact,0.15384615384615385,2037.0
15,hybrid,0.2,2037.0
15,compact,0.5789473684210527,2038.0
15,hybrid,0.5,2038.0
15,compact,0.25,2039.0
15,hybrid,0.36363636363636365,2039.0
15,compact,0.2,2040.0
15,hybrid,0.42857142857142855,2040.0
15,compact,0.36363636363636365,2041.0
15,hybrid,0.36363636363636365,2041.0
15,compact,0.5,2042.0
15,hybrid,0.5789473684210527,2042.0
15,compact,0.30434782608695654,2043.0
15,hybrid,0.36363636363636365,2043.0
15,compact,0.36363636363636365,2044.0
15,hybrid,0.36363636363636365,2044.0
15,compact,0.30434782608695654,2045.0
15,hybrid,0.30434782608695654,2045.0
15,compact,0.25,2046.0
15,hybrid,0.2,2046.0
15,compact,0.5789473684210527,2047.0
15,hybrid,0.42857142857142855,2047.0
15,compact,0.25,2048.0
15,hybrid,0.30434782608695654,2048.0
15,compact,0.42857142857142855,2049.0
15,hybrid,0.36363636363636365,2049.0
15,compact,0.30434782608695654,2050.0
15,hybrid,0.25,2050.0
15,compact,0.30434782608695654,2051.0
15,hybrid,0.36363636363636365,2051.0
15,compact,0.1111111111111111,2052.0
15,hybrid,0.36363636363636365,2052.0
15,compact,0.07142857142857142,2053.0
15,hybrid,0.0,2053.0
15,compact,0.07142857142857142,2054.0
15,hybrid,0.07142857142857142,2054.0
15,compact,0.25,2055.0
15,hybrid,0.15384615384615385,2055.0
15,compact,0.5,2056.0
15,hybrid,0.42857142857142855,2056.0
15,compact,0.15384615384615385,2057.0
15,hybrid,0.1111111111111111,2057.0
15,compact,0.5,2058.0
15,hybrid,0.36363636363636365,2058.0
15,compact,0.25,2059.0
15,hybrid,0.25,2059.0
15,compact,0.42857142857142855,2060.0
15,hybrid,0.30434782608695654,2060.0
15,compact,0.36363636363636365,2061.0
15,hybrid,0.36363636363636365,2061.0
15,compact,0.30434782608695654,2062.0
15,hybrid,0.30434782608695654,2062.0
15,compact,0.42857142857142855,2063.0
15,hybrid,0.42857142857142855,2063.0
15,compact,0.42857142857142855,2064.0
15,hybrid,0.42857142857142855,2064.0
15,compact,0.25,2065.0
15,hybrid,0.42857142857142855,2065.0
15,compact,0.36363636363636365,2066.0
15,hybrid,0.5,2066.0
15,compact,0.30434782608695654,2067.0
15,hybrid,0.30434782608695654,2067.0
15,compact,0.25,2068.0
15,hybrid,0.2,2068.0
15,compact,0.07142857142857142,2069.0
15,hybrid,0.25,2069.0
15,compact,0.1111111111111111,2070.0
15,hybrid,0.07142857142857142,2070.0
15,compact,0.1111111111111111,2071.0
15,hybrid,0.30434782608695654,2071.0
15,compact,0.25,2072.0
15,hybrid,0.25,2072.0
15,compact,0.5789473684210527,2073.0
15,hybrid,0.42857142857142855,2073.0
15,compact,0.1111111111111111,2074.0
15,hybrid,0.25,2074.0
15,compact,0.2,2075.0
15,hybrid,0.30434782608695654,2075.0
15,compact,0.42857142857142855,2076.0
15,hybrid,0.5,2076.0
15,compact,0.36363636363636365,2077.0
15,hybrid,0.42857142857142855,2077.0
15,compact,0.1111111111111111,2078.0
15,hybrid,0.15384615384615385,2078.0
15,compact,0.5,2079.0
15,hybrid,0.5789473684210527,2079.0
15,compact,0.5,2080.0
15,hybrid,0.30434782608695654,2080.0
15,compact,0.2,2081.0
15,hybrid,0.42857142857142855,2081.0
15,compact,0.36363636363636365,2082.0
15,hybrid,0.5,2082.0
15,compact,0.30434782608695654,2083.0
15,hybrid,0.25,2083.0
15,compact,0.25,2084.0
15,hybrid,0.25,2084.0
15,compact,0.36363636363636365,2085.0
15,hybrid,0.36363636363636365,2085.0
15,compact,0.30434782608695654,2086.0
15,hybrid,0.2,2086.0
15,compact,0.42857142857142855,2087.0
15,hybrid,0.42857142857142855,2087.0
15,compact,0.15384615384615385,2088.0
15,hybrid,0.36363636363636365,2088.0
15,compact,0.2,2089.0
15,hybrid,0.30434782608695654,2089.0
15,compact,0.30434782608695654,2090.0
15,hybrid,0.30434782608695654,2090.0
15,compact,0.36363636363636365,2091.0
15,hybrid,0.6666666666666666,2091.0
15,compact,0.25,2092.0
15,hybrid,0.2,2092.0
15,compact,0.15384615384615385,2093.0
15,hybrid,0.5789473684210527,2093.0
15,compact,0.36363636363636365,2094.0
15,hybrid,0.36363636363636365,2094.0
15,compact,0.42857142857142855,2095.0
15,hybrid,0.30434782608695654,2095.0
15,compact,0.25,2096.0
15,hybrid,0.2,2096.0
15,compact,0.2,2097.0
15,hybrid,0.30434782608695654,2097.0
15,compact,0.30434782608695654,2098.0
15,hybrid,0.42857142857142855,2098.0
15,compact,0.1111111111111111,2099.0
15,hybrid,0.1111111111111111,2099.0
15,compact,0.25,2100.0
15,hybrid,0.25,2100.0
15,compact,0.6666666666666666,2101.0
15,hybrid,0.5,2101.0
15,compact,0.42857142857142855,2102.0
15,hybrid,0.36363636363636365,2102.0
15,compact,0.6666666666666666,2103.0
15,hybrid,0.6666666666666666,2103.0
15,compact,0.42857142857142855,2104.0
15,hybrid,0.42857142857142855,2104.0
15,compact,0.30434782608695654,2105.0
15,hybrid,0.5,2105.0
15,compact,0.25,2106.0
15,hybrid,0.25,2106.0
15,compact,0.2,2107.0
15,hybrid,0.15384615384615385,2107.0
15,compact,0.30434782608695654,2108.0
15,hybrid,0.30434782608695654,2108.0
15,compact,0.2,2109.0
15,hybrid,0.2,2109.0
15,compact,0.30434782608695654,2110.0
15,hybrid,0.2,2110.0
15,compact,0.42857142857142855,2111.0
15,hybrid,0.5,2111.0
15,compact,0.2,2112.0
15,hybrid,0.2,2112.0
15,compact,0.1111111111111111,2113.0
15,hybrid,0.1111111111111111,2113.0
15,compact,0.30434782608695654,2114.0
